gene_name,gene_id,mirna_name,mirna_id,experiments,publications,cell_lines,micro_tscore
MBOAT2,ENSG00000143797,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MCC,ENSG00000171444,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.71
MCCC1,ENSG00000078070,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
MCM3,ENSG00000112118,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MCM8,ENSG00000125885,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MCRS1,ENSG00000187778,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MCUR1,ENSG00000050393,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MDC1,ENSG00000137337,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
ME1,ENSG00000065833,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
ME2,ENSG00000082212,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MEAF6,ENSG00000163875,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MED12L,ENSG00000144893,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.81
MEGF10,ENSG00000145794,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.52
MEGF6,ENSG00000162591,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.92
MELK,ENSG00000165304,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
METAP1,ENSG00000164024,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
METTL1,ENSG00000037897,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
METTL24,ENSG00000053328,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
METTL2B,ENSG00000165055,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
METTL4,ENSG00000101574,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
METTL5,ENSG00000138382,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
METTL7A,ENSG00000185432,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
METTL9,ENSG00000197006,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MFAP1,ENSG00000140259,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
MFAP3,ENSG00000037749,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.99
MFF,ENSG00000168958,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MFHAS1,ENSG00000147324,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.48
MFSD11,ENSG00000092931,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.48
MFSD12,ENSG00000161091,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MFSD13A,ENSG00000138111,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
MFSD3,ENSG00000167700,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MFSD4B,ENSG00000173214,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.58
MFSD6,ENSG00000151690,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MGAT4A,ENSG00000071073,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.92
MGAT5,ENSG00000152127,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.52
MGAT5B,ENSG00000167889,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MGRN1,ENSG00000102858,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
MIA3,ENSG00000154305,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MICOS10-NBL1,ENSG00000270136,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MICU1,ENSG00000107745,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MID1,ENSG00000101871,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MIDN,ENSG00000167470,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
MIEF1,ENSG00000100335,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
MKLN1,ENSG00000128585,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.44
MLC1,ENSG00000100427,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MLH1,ENSG00000076242,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MLIP,ENSG00000146147,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MLLT10,ENSG00000078403,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.55
MLLT6,ENSG00000275023,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MLPH,ENSG00000115648,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MMAA,ENSG00000151611,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.86
MME,ENSG00000196549,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.5
MMP14,ENSG00000157227,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.69
MOCS2,ENSG00000164172,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MOG,ENSG00000204655,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.73
MORN1,ENSG00000116151,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.43
MOXD1,ENSG00000079931,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MPC2,ENSG00000143158,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
MPEG1,ENSG00000197629,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.67
MPHOSPH8,ENSG00000196199,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MPPE1,ENSG00000154889,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MPPED1,ENSG00000186732,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRGBP,ENSG00000101189,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRNIP,ENSG00000161010,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
MROH6,ENSG00000204839,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
MRPL14,ENSG00000180992,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPL18,ENSG00000112110,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPL20,ENSG00000242485,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MRPL27,ENSG00000108826,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.47
MRPL35,ENSG00000132313,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
MRPL43,ENSG00000055950,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPL49,ENSG00000149792,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPL50,ENSG00000136897,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
MRPL57,ENSG00000173141,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
MRPL58,ENSG00000167862,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPS12,ENSG00000128626,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPS18B,ENSG00000204568,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPS18C,ENSG00000163319,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.44
MRPS25,ENSG00000131368,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
MRPS26,ENSG00000125901,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
MRPS31,ENSG00000102738,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MRPS5,ENSG00000144029,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.43
MRPS7,ENSG00000125445,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MSL2,ENSG00000174579,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
MSN,ENSG00000147065,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-ATP8,ENSG00000228253,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-CO2,ENSG00000198712,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-CO3,ENSG00000198938,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTFR1L,ENSG00000117640,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTHFR,ENSG00000177000,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MTHFSD,ENSG00000103248,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MTIF2,ENSG00000085760,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTMR1,ENSG00000063601,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MTMR3,ENSG00000100330,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.53
MTMR7,ENSG00000003987,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTMR9,ENSG00000104643,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.63
MT-ND1,ENSG00000198888,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-ND2,ENSG00000198763,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-ND4,ENSG00000198886,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-ND4L,ENSG00000212907,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MT-ND5,ENSG00000198786,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTREX,ENSG00000039123,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTSS1,ENSG00000170873,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MTUS1,ENSG00000129422,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
MUC1,ENSG00000185499,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
MUC16,ENSG00000181143,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.68
MUC5AC,ENSG00000215182,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
MUC5B,ENSG00000117983,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
MVB12B,ENSG00000196814,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
MX1,ENSG00000157601,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
MX2,ENSG00000183486,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
MYB,ENSG00000118513,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MYBBP1A,ENSG00000132382,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
MYBPC3,ENSG00000134571,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MYCL,ENSG00000116990,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MYEF2,ENSG00000104177,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MYL4,ENSG00000198336,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
MYLIP,ENSG00000007944,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MYO18B,ENSG00000133454,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
MYO19,ENSG00000278259,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
MYO1G,ENSG00000136286,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MYOM1,ENSG00000101605,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
MYOZ2,ENSG00000172399,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
MYZAP,ENSG00000263155,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
MZT2A,ENSG00000173272,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000285827,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000260092,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.7
NA,ENSG00000291316,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000260643,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.47
NA,ENSG00000260836,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000289720,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000289700,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000289697,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000261832,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000244255,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NA,ENSG00000289695,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000262302,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.52
NA,ENSG00000289685,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000258539,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NA,ENSG00000288725,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000124593,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000264058,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NA,ENSG00000288684,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000267561,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
NA,ENSG00000288643,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000267699,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000268279,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000268400,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
NA,ENSG00000250264,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000270149,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NA,ENSG00000288640,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000288637,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000288625,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000257921,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.44
NA,ENSG00000272772,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000286235,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000256861,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
NA,ENSG00000286231,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000286185,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000286165,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000256029,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.71
NA,ENSG00000255439,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NA,ENSG00000285982,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000285897,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NA,ENSG00000285854,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000281938,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000283228,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000285791,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.5
NA,ENSG00000283563,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NA,ENSG00000283580,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.47
NA,ENSG00000284512,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
NA,ENSG00000284779,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
NA,ENSG00000285713,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NA,ENSG00000285589,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000173366,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
NA,ENSG00000284906,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NA,ENSG00000285330,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NA,ENSG00000284934,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.49
NA,ENSG00000284952,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NAA16,ENSG00000172766,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.62
NAA20,ENSG00000173418,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NAALAD2,ENSG00000077616,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
NAB2,ENSG00000166886,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NACC1,ENSG00000160877,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NACC2,ENSG00000148411,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
NADSYN1,ENSG00000172890,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.6
NAGLU,ENSG00000108784,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NANS,ENSG00000095380,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NAP1L2,ENSG00000186462,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NAPG,ENSG00000134265,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NAT10,ENSG00000135372,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NAT14,ENSG00000090971,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NAT9,ENSG00000109065,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
NBL1,ENSG00000158747,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NBPF19,ENSG00000271383,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NCAM2,ENSG00000154654,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
NCAPG2,ENSG00000146918,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NCBP3,ENSG00000074356,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.5
NCLN,ENSG00000125912,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NCOA5,ENSG00000124160,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NDEL1,ENSG00000166579,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NDOR1,ENSG00000188566,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NDRG3,ENSG00000101079,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NDUFA6,ENSG00000184983,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NDUFA9,ENSG00000139180,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NDUFAF3,ENSG00000178057,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NDUFB6,ENSG00000165264,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NECAP2,ENSG00000157191,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
NEK11,ENSG00000114670,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NELFA,ENSG00000185049,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NELL1,ENSG00000165973,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NELL2,ENSG00000184613,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NEMP2,ENSG00000189362,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NETO1,ENSG00000166342,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NEURL1B,ENSG00000214357,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.44
NFATC2,ENSG00000101096,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.54
NFATC2IP,ENSG00000176953,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
NFE2L1,ENSG00000082641,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NFE2L2,ENSG00000116044,hsa-miR-29a-3p,MIMAT0000086,1,1,1,1
NFKB2,ENSG00000077150,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NFKBIE,ENSG00000146232,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
NGF,ENSG00000134259,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
NHEJ1,ENSG00000187736,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NHLH2,ENSG00000177551,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NHS,ENSG00000188158,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NIFK,ENSG00000155438,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NIPA2,ENSG00000140157,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
NIPAL1,ENSG00000163293,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
NIPAL2,ENSG00000104361,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.41
NIPBL,ENSG00000164190,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NISCH,ENSG00000010322,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NKTR,ENSG00000114857,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.61
NLGN3,ENSG00000196338,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.58
NLN,ENSG00000123213,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
NLRP2,ENSG00000022556,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.46
NME3,ENSG00000103024,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NME6,ENSG00000172113,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NME7,ENSG00000143156,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NMI,ENSG00000123609,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.86
NMNAT3,ENSG00000163864,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.89
NMT1,ENSG00000136448,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.45
NMT2,ENSG00000152465,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NNMT,ENSG00000166741,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.77
NOA1,ENSG00000084092,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.47
NOC2L,ENSG00000188976,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
NOL11,ENSG00000130935,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NOMO2,ENSG00000185164,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
NOP14,ENSG00000087269,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NOP2,ENSG00000111641,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NOP53,ENSG00000105373,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NOP56,ENSG00000101361,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NOS1AP,ENSG00000198929,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NOTCH3,ENSG00000074181,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
NPAS2,ENSG00000170485,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NPAT,ENSG00000149308,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NPEPL1,ENSG00000215440,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.35
NPNT,ENSG00000168743,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.43
NPTX2,ENSG00000106236,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NPTXR,ENSG00000221890,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NPY1R,ENSG00000164128,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
NR2C2AP,ENSG00000184162,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NR2E1,ENSG00000112333,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NR2F2,ENSG00000185551,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.46
NR5A2,ENSG00000116833,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.51
NRAP,ENSG00000197893,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NRBP2,ENSG00000185189,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.43
NREP,ENSG00000134986,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NRG1,ENSG00000157168,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.6
NSA2,ENSG00000164346,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NSG1,ENSG00000168824,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NSMCE1,ENSG00000169189,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.39
NSMCE3,ENSG00000185115,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NSMF,ENSG00000165802,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NSUN3,ENSG00000178694,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.58
NSUN4,ENSG00000117481,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.44
NT5DC1,ENSG00000178425,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
NT5DC3,ENSG00000111696,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NTPCR,ENSG00000135778,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.52
NTRK2,ENSG00000148053,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUBPL,ENSG00000151413,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.54
NUCB2,ENSG00000070081,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUDCD2,ENSG00000170584,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.48
NUDT18,ENSG00000275074,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.38
NUDT19,ENSG00000213965,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUDT4,ENSG00000173598,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.43
NUF2,ENSG00000143228,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUFIP1,ENSG00000083635,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.4
NUMBL,ENSG00000105245,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUP133,ENSG00000069248,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUP50,ENSG00000093000,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUP58,ENSG00000139496,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUP62,ENSG00000213024,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUS1,ENSG00000153989,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NUTM2A,ENSG00000184923,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.37
NXT2,ENSG00000101888,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
NYAP1,ENSG00000166924,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
OAS3,ENSG00000111331,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.47
OCLN,ENSG00000197822,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.46
OCRL,ENSG00000122126,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
ODR4,ENSG00000157181,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
OIT3,ENSG00000138315,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.36
OLFML1,ENSG00000183801,hsa-miR-29a-3p,MIMAT0000086,1,1,1,-1
OLR1,ENSG00000173391,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.42
ONECUT3,ENSG00000205922,hsa-miR-29a-3p,MIMAT0000086,1,1,1,0.5
